Product_ID,Barcode,Item_Category,Item_Name,Size,Unit_Price,Promotion,Channel,Selling_Date,Member_ID,Arrival_Date,Games_Attended,Seasonal_Pass,Customer_Age_Group,Customer_Region
10000004.0,20040086.0,Jersey,Away Jersey,S,152.0,False,Team Store,2024-03-20 18:04:00,10016821,,3,False,60+,International
10000002.0,20025660.0,Hoodie,Team Hoodie,L,75.0,False,Team Store,2024-03-20 16:03:00,10016822,,3,False,26–40,Domestic
10000014.0,20040315.0,Youth Hoodie,Youth Training Hoodie,YM,50.0,False,Team Store,2024-03-20 17:58:00,10016822,,3,False,18–25,Domestic
10000002.0,20006318.0,Hoodie,Team Hoodie,S,75.0,False,Team Store,2024-03-20 18:11:00,10016823,,6,False,41–60,Domestic
10000009.0,20019374.0,Poster,Player Poster,,20.0,True,Online,2024-03-20 15:43:00,10016823,2024-03-27 16:34:00,6,False,26–40,Domestic
10000009.0,20043513.0,Poster,Player Poster,,20.0,False,Team Store,2024-03-20 13:31:00,10016824,,7,False,41–60,Domestic
10000005.0,20051590.0,Jersey,Home Jersey,XL,152.0,True,Online,2024-03-20 18:28:00,10016824,2024-03-27 09:27:00,7,False,41–60,Domestic
10000005.0,20027039.0,Jersey,Home Jersey,M,152.0,False,Online,2024-03-20 15:38:00,10016825,2024-03-30 16:08:00,2,False,26–40,Domestic
10000012.0,20040289.0,Scarf,Home Scarf,,40.0,False,Team Store,2024-03-20 14:07:00,10016825,,2,False,26–40,Domestic
10000004.0,20007088.0,Jersey,Away Jersey,S,152.0,False,Online,2024-03-20 14:27:00,10016826,2024-03-29 14:02:00,2,False,18–25,Domestic
10000005.0,20026735.0,Jersey,Home Jersey,M,152.0,False,Online,2024-03-20 14:43:00,10016827,2024-03-30 12:36:00,2,False,18–25,Domestic
10000005.0,20026735.0,Jersey,Home Jersey,M,152.0,False,Online,2024-03-20 14:43:00,10016827,2024-03-30 12:36:00,2,False,18–25,Domestic
10000006.0,20046297.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-03-20 16:28:00,10016827,2024-03-29 12:57:00,2,False,18–25,Domestic
10000006.0,20046297.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-03-20 16:28:00,10016827,2024-03-29 12:57:00,2,False,18–25,Domestic
10000000.0,20061626.0,Cap,Classic Cap,,35.0,False,Online,2024-03-20 13:17:00,10016828,2024-03-29 13:39:00,7,False,26–40,Domestic
10000005.0,20029862.0,Jersey,Home Jersey,S,152.0,False,Team Store,2024-03-20 13:16:00,10016829,,1,False,18–25,Domestic
10000002.0,20029115.0,Hoodie,Team Hoodie,XXL,75.0,True,Online,2024-03-20 15:11:00,10016830,2024-03-29 09:35:00,8,False,18–25,Domestic
10000012.0,20026067.0,Scarf,Home Scarf,,40.0,False,Online,2024-03-20 15:07:00,10016831,2024-03-28 12:41:00,8,False,26–40,Domestic
10000002.0,20030445.0,Hoodie,Team Hoodie,L,75.0,True,Online,2024-03-20 17:13:00,10016831,2024-03-28 17:20:00,8,False,26–40,Domestic
10000003.0,20003872.0,Hoodie,Training Hoodie,S,75.0,True,Online,2024-03-20 16:05:00,10016832,2024-03-27 15:31:00,3,False,18–25,Domestic
10000003.0,20067468.0,Hoodie,Training Hoodie,L,75.0,True,Online,2024-03-20 15:58:00,10016833,2024-03-28 09:29:00,6,False,41–60,Domestic
10000005.0,20002314.0,Jersey,Home Jersey,S,152.0,False,Online,2024-03-21 00:59:00,10016834,2024-03-26 15:33:00,8,False,18–25,Domestic
10000005.0,20002314.0,Jersey,Home Jersey,S,152.0,False,Online,2024-03-21 00:59:00,10016834,2024-03-26 15:33:00,8,False,18–25,Domestic
10000003.0,20063455.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-03-21 00:13:00,10016834,2024-03-29 09:29:00,8,False,18–25,Domestic
10000003.0,20063455.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-03-21 00:13:00,10016834,2024-03-29 09:29:00,8,False,18–25,Domestic
10000005.0,20056781.0,Jersey,Home Jersey,M,152.0,False,Online,2024-03-20 19:41:00,10016835,2024-03-28 17:28:00,1,False,26–40,Domestic
10000011.0,20061597.0,Scarf,Away Scarf,,40.0,False,Online,2024-03-20 20:40:00,10016835,2024-03-28 09:54:00,1,False,26–40,Domestic
10000008.0,20041210.0,Mug,Logo Mug,,25.0,False,Online,2024-03-20 22:17:00,10016836,2024-03-27 09:39:00,1,False,18–25,Domestic
10000004.0,20018354.0,Jersey,Away Jersey,L,152.0,True,Online,2024-03-21 01:26:00,10016837,2024-03-30 11:49:00,26,True,26–40,Domestic
10000006.0,20003052.0,Jersey,Retro Jersey,L,152.0,True,Online,2024-03-20 21:46:00,10016838,2024-03-27 16:53:00,27,True,60+,Domestic
10000006.0,20003052.0,Jersey,Retro Jersey,L,152.0,True,Online,2024-03-20 21:46:00,10016838,2024-03-27 16:53:00,27,True,60+,Domestic
10000005.0,20003528.0,Jersey,Home Jersey,L,152.0,True,Online,2024-03-20 23:44:00,10016838,2024-03-28 11:21:00,27,True,60+,Domestic
10000005.0,20003528.0,Jersey,Home Jersey,L,152.0,True,Online,2024-03-20 23:44:00,10016838,2024-03-28 11:21:00,27,True,60+,Domestic
10000001.0,20008286.0,Cap,Retro Cap,,35.0,False,Online,2024-03-20 22:58:00,10016839,2024-03-29 14:43:00,2,False,18–25,Domestic
10000006.0,20050770.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-03-21 01:57:00,10016839,2024-03-30 16:34:00,2,False,18–25,Domestic
10000016.0,20031033.0,Youth Jersey,Youth Home Jersey,YM,90.0,True,Online,2024-03-21 01:22:00,10016840,2024-03-29 10:48:00,3,False,18–25,Domestic
10000006.0,20041673.0,Jersey,Retro Jersey,L,152.0,False,Online,2024-03-20 21:46:00,10016841,2024-03-27 13:28:00,5,False,26–40,Domestic
10000006.0,20041673.0,Jersey,Retro Jersey,L,152.0,False,Online,2024-03-20 21:46:00,10016841,2024-03-27 13:28:00,5,False,26–40,Domestic
10000013.0,20060019.0,Youth Hoodie,Youth Team Hoodie,YS,50.0,True,Online,2024-03-20 19:27:00,10016841,2024-03-27 16:54:00,5,False,26–40,Domestic
10000013.0,20060019.0,Youth Hoodie,Youth Team Hoodie,YS,50.0,True,Online,2024-03-20 19:27:00,10016841,2024-03-27 16:54:00,5,False,26–40,Domestic
10000006.0,20012858.0,Jersey,Retro Jersey,S,152.0,False,Online,2024-03-20 23:40:00,10016842,2024-03-28 08:02:00,3,False,18–25,Domestic
10000004.0,20023178.0,Jersey,Away Jersey,M,152.0,False,Team Store,2024-03-20 19:22:00,10016842,,3,False,18–25,Domestic
10000008.0,20001658.0,Mug,Logo Mug,,25.0,False,Team Store,2024-03-20 20:44:00,10016843,,6,False,18–25,Domestic
10000003.0,20034430.0,Hoodie,Training Hoodie,L,75.0,False,Online,2024-03-20 20:06:00,10016844,2024-03-28 15:43:00,5,False,26–40,Domestic
10000005.0,20031862.0,Jersey,Home Jersey,S,152.0,False,Team Store,2024-03-20 19:40:00,10016845,,8,False,18–25,Domestic
10000004.0,20061693.0,Jersey,Away Jersey,XL,152.0,True,Online,2024-03-21 02:15:00,10016846,2024-03-30 17:04:00,6,False,18–25,Domestic
10000002.0,20043834.0,Hoodie,Team Hoodie,XL,75.0,False,Team Store,2024-03-20 18:54:00,10016847,,7,False,41–60,Domestic
10000013.0,20021988.0,Youth Hoodie,Youth Team Hoodie,YS,50.0,False,Online,2024-03-20 20:41:00,10016848,2024-03-25 09:31:00,26,True,18–25,Domestic
10000013.0,20021988.0,Youth Hoodie,Youth Team Hoodie,YS,50.0,False,Online,2024-03-20 20:41:00,10016848,2024-03-25 09:31:00,26,True,18–25,Domestic
10000004.0,20024216.0,Jersey,Away Jersey,M,152.0,True,Online,2024-03-20 22:20:00,10016848,2024-03-27 14:42:00,26,True,18–25,Domestic
10000004.0,20024216.0,Jersey,Away Jersey,M,152.0,True,Online,2024-03-20 22:20:00,10016848,2024-03-27 14:42:00,26,True,18–25,Domestic
10000006.0,20066318.0,Jersey,Retro Jersey,L,152.0,False,Team Store,2024-03-20 19:55:00,10016849,,6,False,41–60,International
10000002.0,20034793.0,Hoodie,Team Hoodie,L,75.0,True,Online,2024-03-20 23:18:00,10016850,2024-03-29 10:32:00,3,False,26–40,Domestic
10000002.0,20034793.0,Hoodie,Team Hoodie,L,75.0,True,Online,2024-03-20 23:18:00,10016850,2024-03-29 10:32:00,3,False,26–40,Domestic
10000004.0,20043166.0,Jersey,Away Jersey,XL,152.0,False,Online,2024-03-20 21:59:00,10016850,2024-03-29 16:32:00,3,False,26–40,Domestic
10000004.0,20043166.0,Jersey,Away Jersey,XL,152.0,False,Online,2024-03-20 21:59:00,10016850,2024-03-29 16:32:00,3,False,26–40,Domestic
10000016.0,20010519.0,Youth Jersey,Youth Home Jersey,YS,90.0,False,Online,2024-03-20 21:07:00,10016851,2024-03-26 08:22:00,1,False,18–25,Domestic
10000016.0,20010519.0,Youth Jersey,Youth Home Jersey,YS,90.0,False,Online,2024-03-20 21:07:00,10016851,2024-03-26 08:22:00,1,False,18–25,Domestic
10000003.0,20027703.0,Hoodie,Training Hoodie,XL,75.0,True,Online,2024-03-20 22:41:00,10016851,2024-03-29 18:00:00,1,False,18–25,Domestic
10000003.0,20027703.0,Hoodie,Training Hoodie,XL,75.0,True,Online,2024-03-20 22:41:00,10016851,2024-03-29 18:00:00,1,False,18–25,Domestic
10000004.0,20049063.0,Jersey,Away Jersey,M,152.0,True,Online,2024-03-20 23:05:00,10016852,2024-03-29 13:31:00,1,False,18–25,Domestic
10000008.0,20020963.0,Mug,Logo Mug,,25.0,True,Online,2024-03-20 21:29:00,10016853,2024-03-29 18:42:00,1,False,18–25,International
10000010.0,20034669.0,Poster,Team Poster,,20.0,True,Online,2024-03-21 01:02:00,10016853,2024-03-28 14:03:00,1,False,41–60,International
10000004.0,20029241.0,Jersey,Away Jersey,XL,152.0,True,Online,2024-03-20 21:04:00,10016854,2024-03-27 12:35:00,7,False,18–25,Domestic
10000010.0,20052958.0,Poster,Team Poster,,20.0,False,Online,2024-03-21 00:20:00,10016854,2024-03-30 12:32:00,7,False,18–25,Domestic
10000004.0,20048518.0,Jersey,Away Jersey,XL,152.0,False,Online,2024-03-20 22:51:00,10016855,2024-03-27 09:50:00,5,False,41–60,Domestic
10000004.0,20005960.0,Jersey,Away Jersey,L,152.0,False,Online,2024-03-21 01:52:00,10016856,2024-03-31 11:31:00,5,False,<18,International
10000004.0,20021393.0,Jersey,Away Jersey,XL,152.0,False,Team Store,2024-03-20 19:58:00,10016857,,7,False,41–60,Domestic
10000005.0,20057128.0,Jersey,Home Jersey,XL,152.0,True,Online,2024-03-20 20:26:00,10016857,2024-03-29 12:31:00,7,False,41–60,Domestic
10000003.0,20052640.0,Hoodie,Training Hoodie,L,75.0,False,Team Store,2024-03-20 20:32:00,10016858,,3,False,18–25,Domestic
10000005.0,20027263.0,Jersey,Home Jersey,XXL,152.0,False,Online,2024-03-20 21:49:00,10016859,2024-03-28 16:16:00,6,False,18–25,Domestic
10000007.0,20029909.0,Mug,Club Mug,,25.0,False,Online,2024-03-20 22:22:00,10016859,2024-03-26 15:51:00,6,False,18–25,Domestic
10000006.0,20015888.0,Jersey,Retro Jersey,L,152.0,False,Online,2024-03-20 21:40:00,10016860,2024-03-28 12:58:00,5,False,26–40,Domestic
10000006.0,20026000.0,Jersey,Retro Jersey,L,152.0,True,Online,2024-03-21 01:32:00,10016861,2024-03-31 10:16:00,7,False,<18,Domestic
10000006.0,20026000.0,Jersey,Retro Jersey,L,152.0,True,Online,2024-03-21 01:32:00,10016861,2024-03-31 10:16:00,7,False,<18,Domestic
10000017.0,20032785.0,Youth Jersey,Youth Retro Jersey,YM,90.0,False,Online,2024-03-20 23:26:00,10016861,2024-03-29 14:35:00,7,False,<18,Domestic
10000017.0,20032785.0,Youth Jersey,Youth Retro Jersey,YM,90.0,False,Online,2024-03-20 23:26:00,10016861,2024-03-29 14:35:00,7,False,<18,Domestic
10000006.0,20018644.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-03-21 00:23:00,10016862,2024-03-30 14:42:00,6,False,18–25,Domestic
10000006.0,20018644.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-03-21 00:23:00,10016862,2024-03-30 14:42:00,6,False,18–25,Domestic
10000003.0,20024824.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-03-20 20:52:00,10016862,2024-03-30 10:26:00,6,False,18–25,Domestic
10000003.0,20024824.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-03-20 20:52:00,10016862,2024-03-30 10:26:00,6,False,18–25,Domestic
10000017.0,20012779.0,Youth Jersey,Youth Retro Jersey,YM,90.0,False,Online,2024-03-21 01:16:00,10016863,2024-03-29 14:39:00,2,False,18–25,Domestic
10000004.0,20057328.0,Jersey,Away Jersey,M,152.0,False,Team Store,2024-03-20 19:14:00,10016863,,2,False,18–25,Domestic
10000017.0,20067323.0,Youth Jersey,Youth Retro Jersey,YS,90.0,False,Online,2024-03-20 23:29:00,10016864,2024-03-27 14:33:00,4,False,18–25,Domestic
10000006.0,20014227.0,Jersey,Retro Jersey,S,152.0,True,Online,2024-03-20 20:14:00,10016865,2024-03-29 17:41:00,1,False,26–40,Domestic
10000000.0,20031543.0,Cap,Classic Cap,,35.0,True,Online,2024-03-21 01:10:00,10016866,2024-03-26 16:37:00,4,False,18–25,Domestic
10000017.0,20034751.0,Youth Jersey,Youth Retro Jersey,YL,90.0,True,Online,2024-03-20 23:14:00,10016866,2024-03-28 10:15:00,4,False,18–25,Domestic
10000008.0,20058642.0,Mug,Logo Mug,,25.0,False,Online,2024-03-21 00:19:00,10016867,2024-03-31 13:05:00,7,False,18–25,Domestic
10000004.0,20059903.0,Jersey,Away Jersey,XL,152.0,False,Online,2024-03-20 19:25:00,10016867,2024-03-26 11:31:00,7,False,18–25,Domestic
10000002.0,20029073.0,Hoodie,Team Hoodie,L,75.0,False,Online,2024-03-21 01:15:00,10016868,2024-03-29 12:52:00,6,False,18–25,Domestic
10000005.0,20011006.0,Jersey,Home Jersey,XL,152.0,False,Online,2024-03-20 21:29:00,10016869,2024-03-29 13:35:00,2,False,18–25,Domestic
10000006.0,20028284.0,Jersey,Retro Jersey,M,152.0,False,Team Store,2024-03-20 19:47:00,10016869,,2,False,18–25,Domestic
10000005.0,20053903.0,Jersey,Home Jersey,L,152.0,False,Online,2024-03-20 22:41:00,10016870,2024-03-26 16:52:00,3,False,26–40,Domestic
10000009.0,20061740.0,Poster,Player Poster,,20.0,False,Online,2024-03-20 21:54:00,10016870,2024-03-27 17:50:00,3,False,26–40,Domestic
10000004.0,20006690.0,Jersey,Away Jersey,M,152.0,False,Online,2024-03-20 19:31:00,10016871,2024-03-28 14:49:00,1,False,18–25,Domestic
10000008.0,20034652.0,Mug,Logo Mug,,25.0,True,Online,2024-03-21 00:09:00,10016871,2024-03-30 10:02:00,1,False,18–25,Domestic
10000007.0,20028125.0,Mug,Club Mug,,25.0,True,Online,2024-03-21 01:58:00,10016872,2024-03-28 09:34:00,4,False,41–60,Domestic
10000005.0,20064940.0,Jersey,Home Jersey,M,152.0,False,Online,2024-03-20 20:42:00,10016872,2024-03-29 10:40:00,4,False,41–60,Domestic
10000005.0,20024710.0,Jersey,Home Jersey,M,152.0,False,Online,2024-03-20 20:04:00,10016873,2024-03-28 15:28:00,20,True,60+,Domestic
10000005.0,20024710.0,Jersey,Home Jersey,M,152.0,False,Online,2024-03-20 20:04:00,10016873,2024-03-28 15:28:00,20,True,60+,Domestic
10000002.0,20030471.0,Hoodie,Team Hoodie,XL,75.0,False,Online,2024-03-20 19:37:00,10016873,2024-03-29 17:56:00,20,True,60+,Domestic
10000002.0,20030471.0,Hoodie,Team Hoodie,XL,75.0,False,Online,2024-03-20 19:37:00,10016873,2024-03-29 17:56:00,20,True,60+,Domestic
10000006.0,20005754.0,Jersey,Retro Jersey,S,152.0,False,Online,2024-03-20 20:50:00,10016874,2024-03-27 16:17:00,1,False,26–40,Domestic
10000003.0,20003329.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-03-21 02:02:00,10016875,2024-03-30 12:28:00,6,False,60+,Domestic
10000007.0,20019781.0,Mug,Club Mug,,25.0,False,Online,2024-03-20 19:57:00,10016876,2024-03-27 14:08:00,2,False,60+,Domestic
10000005.0,20048878.0,Jersey,Home Jersey,M,152.0,False,Team Store,2024-03-20 19:57:00,10016876,,2,False,18–25,Domestic
10000006.0,20012216.0,Jersey,Retro Jersey,S,152.0,True,Online,2024-03-20 19:41:00,10016877,2024-03-29 13:01:00,3,False,26–40,Domestic
10000006.0,20012216.0,Jersey,Retro Jersey,S,152.0,True,Online,2024-03-20 19:41:00,10016877,2024-03-29 13:01:00,3,False,26–40,Domestic
10000005.0,20035650.0,Jersey,Home Jersey,XL,152.0,False,Online,2024-03-20 23:22:00,10016877,2024-03-29 09:01:00,3,False,26–40,Domestic
10000005.0,20035650.0,Jersey,Home Jersey,XL,152.0,False,Online,2024-03-20 23:22:00,10016877,2024-03-29 09:01:00,3,False,26–40,Domestic
10000010.0,20036732.0,Poster,Team Poster,,20.0,True,Online,2024-03-20 19:15:00,10016878,2024-03-26 10:04:00,4,False,26–40,Domestic
10000004.0,20039817.0,Jersey,Away Jersey,XXL,152.0,False,Online,2024-03-20 21:54:00,10016879,2024-03-29 16:25:00,6,False,26–40,Domestic
10000004.0,20039817.0,Jersey,Away Jersey,XXL,152.0,False,Online,2024-03-20 21:54:00,10016879,2024-03-29 16:25:00,6,False,26–40,Domestic
10000006.0,20054260.0,Jersey,Retro Jersey,M,152.0,True,Online,2024-03-21 00:35:00,10016879,2024-03-28 14:14:00,6,False,26–40,Domestic
10000006.0,20054260.0,Jersey,Retro Jersey,M,152.0,True,Online,2024-03-21 00:35:00,10016879,2024-03-28 14:14:00,6,False,26–40,Domestic
10000004.0,20046561.0,Jersey,Away Jersey,L,152.0,False,Online,2024-03-20 20:40:00,10016880,2024-03-27 08:07:00,3,False,18–25,Domestic
10000005.0,20028266.0,Jersey,Home Jersey,M,152.0,False,Online,2024-03-20 22:53:00,10016881,2024-03-29 13:39:00,3,False,26–40,Domestic
10000002.0,20035547.0,Hoodie,Team Hoodie,L,75.0,False,Online,2024-03-20 22:01:00,10016882,2024-03-27 16:39:00,5,False,60+,Domestic
10000015.0,20062767.0,Youth Jersey,Youth Away Jersey,YL,90.0,True,Online,2024-03-20 23:47:00,10016883,2024-03-29 15:52:00,4,False,41–60,Domestic
10000004.0,20047112.0,Jersey,Away Jersey,L,152.0,True,Online,2024-03-20 20:04:00,10016884,2024-03-30 17:55:00,7,False,18–25,Domestic
10000002.0,20020364.0,Hoodie,Team Hoodie,M,75.0,False,Online,2024-03-20 23:44:00,10016885,2024-03-28 11:25:00,8,False,26–40,Domestic
10000002.0,20020364.0,Hoodie,Team Hoodie,M,75.0,False,Online,2024-03-20 23:44:00,10016885,2024-03-28 11:25:00,8,False,26–40,Domestic
10000013.0,20055723.0,Youth Hoodie,Youth Team Hoodie,YS,50.0,True,Online,2024-03-21 01:12:00,10016885,2024-03-28 11:27:00,8,False,26–40,Domestic
10000013.0,20055723.0,Youth Hoodie,Youth Team Hoodie,YS,50.0,True,Online,2024-03-21 01:12:00,10016885,2024-03-28 11:27:00,8,False,26–40,Domestic
10000009.0,20026510.0,Poster,Player Poster,,20.0,False,Team Store,2024-03-20 19:06:00,10016886,,4,False,41–60,Domestic
10000005.0,20014064.0,Jersey,Home Jersey,S,152.0,True,Online,2024-03-21 01:46:00,10016887,2024-03-28 18:37:00,5,False,18–25,Domestic
10000009.0,20021851.0,Poster,Player Poster,,20.0,False,Online,2024-03-20 22:58:00,10016887,2024-03-27 13:42:00,5,False,18–25,Domestic
10000002.0,20065414.0,Hoodie,Team Hoodie,S,75.0,False,Online,2024-03-20 21:15:00,10016888,2024-03-28 14:07:00,6,False,18–25,Domestic
10000005.0,20038558.0,Jersey,Home Jersey,M,152.0,False,Online,2024-03-20 22:53:00,10016889,2024-03-28 09:30:00,3,False,18–25,Domestic
10000008.0,20048934.0,Mug,Logo Mug,,25.0,False,Online,2024-03-20 20:46:00,10016890,2024-03-29 08:07:00,1,False,<18,Domestic
10000016.0,20060359.0,Youth Jersey,Youth Home Jersey,YS,90.0,False,Online,2024-03-20 23:00:00,10016890,2024-03-27 12:58:00,1,False,<18,Domestic
10000002.0,20053437.0,Hoodie,Team Hoodie,L,75.0,False,Online,2024-03-20 23:37:00,10016891,2024-03-27 17:54:00,7,False,26–40,Domestic
10000001.0,20055795.0,Cap,Retro Cap,,35.0,True,Online,2024-03-20 23:30:00,10016891,2024-03-29 18:59:00,7,False,26–40,Domestic
10000003.0,20005074.0,Hoodie,Training Hoodie,S,75.0,False,Online,2024-03-20 21:51:00,10016892,2024-03-28 10:45:00,3,False,26–40,Domestic
10000003.0,20005074.0,Hoodie,Training Hoodie,S,75.0,False,Online,2024-03-20 21:51:00,10016892,2024-03-28 10:45:00,3,False,26–40,Domestic
10000017.0,20032797.0,Youth Jersey,Youth Retro Jersey,YS,90.0,False,Online,2024-03-21 01:00:00,10016892,2024-03-30 11:07:00,3,False,26–40,Domestic
10000017.0,20032797.0,Youth Jersey,Youth Retro Jersey,YS,90.0,False,Online,2024-03-21 01:00:00,10016892,2024-03-30 11:07:00,3,False,26–40,Domestic
10000006.0,20029692.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-03-20 20:01:00,10016893,2024-03-29 17:21:00,3,False,60+,Domestic
10000006.0,20029692.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-03-20 20:01:00,10016893,2024-03-29 17:21:00,3,False,60+,Domestic
10000005.0,20066300.0,Jersey,Home Jersey,L,152.0,False,Online,2024-03-20 19:05:00,10016893,2024-03-30 09:01:00,3,False,60+,Domestic
10000005.0,20066300.0,Jersey,Home Jersey,L,152.0,False,Online,2024-03-20 19:05:00,10016893,2024-03-30 09:01:00,3,False,60+,Domestic
10000015.0,20017819.0,Youth Jersey,Youth Away Jersey,YM,90.0,True,Online,2024-03-20 23:29:00,10016894,2024-03-30 08:48:00,3,False,41–60,Domestic
10000015.0,20017819.0,Youth Jersey,Youth Away Jersey,YM,90.0,True,Online,2024-03-20 23:29:00,10016894,2024-03-30 08:48:00,3,False,41–60,Domestic
10000006.0,20034605.0,Jersey,Retro Jersey,L,152.0,False,Online,2024-03-20 23:27:00,10016894,2024-03-28 08:19:00,3,False,41–60,Domestic
10000006.0,20034605.0,Jersey,Retro Jersey,L,152.0,False,Online,2024-03-20 23:27:00,10016894,2024-03-28 08:19:00,3,False,41–60,Domestic
10000016.0,20038742.0,Youth Jersey,Youth Home Jersey,YL,90.0,False,Online,2024-03-20 21:13:00,10016895,2024-03-26 18:36:00,4,False,<18,Domestic
10000008.0,20066337.0,Mug,Logo Mug,,25.0,True,Online,2024-03-20 22:46:00,10016896,2024-03-29 18:41:00,23,True,26–40,Domestic
10000004.0,20020659.0,Jersey,Away Jersey,XXL,152.0,False,Online,2024-03-20 21:58:00,10016897,2024-03-29 12:04:00,4,False,60+,Domestic
10000001.0,20004582.0,Cap,Retro Cap,,35.0,False,Team Store,2024-03-20 20:46:00,10016898,,1,False,18–25,Domestic
10000017.0,20067770.0,Youth Jersey,Youth Retro Jersey,YM,90.0,False,Team Store,2024-03-20 20:06:00,10016898,,1,False,<18,Domestic
10000004.0,20061454.0,Jersey,Away Jersey,XXL,152.0,False,Online,2024-03-20 22:28:00,10016899,2024-03-29 12:27:00,19,True,18–25,Domestic
10000002.0,20007429.0,Hoodie,Team Hoodie,XL,75.0,False,Team Store,2024-03-21 08:17:00,10016900,,23,True,<18,Domestic
10000004.0,20009339.0,Jersey,Away Jersey,XL,152.0,True,Online,2024-03-21 10:22:00,10016901,2024-03-30 13:45:00,3,False,26–40,Domestic
10000003.0,20037337.0,Hoodie,Training Hoodie,XL,75.0,True,Online,2024-03-21 04:34:00,10016902,2024-03-27 08:47:00,1,False,41–60,Domestic
10000003.0,20037337.0,Hoodie,Training Hoodie,XL,75.0,True,Online,2024-03-21 04:34:00,10016902,2024-03-27 08:47:00,1,False,41–60,Domestic
10000006.0,20062005.0,Jersey,Retro Jersey,L,152.0,False,Online,2024-03-21 06:15:00,10016902,2024-03-31 16:23:00,1,False,41–60,Domestic
10000006.0,20062005.0,Jersey,Retro Jersey,L,152.0,False,Online,2024-03-21 06:15:00,10016902,2024-03-31 16:23:00,1,False,41–60,Domestic
10000005.0,20047856.0,Jersey,Home Jersey,M,152.0,True,Online,2024-03-21 02:59:00,10016903,2024-03-31 16:07:00,7,False,41–60,Domestic
10000005.0,20047856.0,Jersey,Home Jersey,M,152.0,True,Online,2024-03-21 02:59:00,10016903,2024-03-31 16:07:00,7,False,41–60,Domestic
10000004.0,20051819.0,Jersey,Away Jersey,XL,152.0,False,Online,2024-03-21 07:22:00,10016903,2024-03-29 08:42:00,7,False,41–60,Domestic
10000004.0,20051819.0,Jersey,Away Jersey,XL,152.0,False,Online,2024-03-21 07:22:00,10016903,2024-03-29 08:42:00,7,False,41–60,Domestic
10000009.0,20032704.0,Poster,Player Poster,,20.0,True,Online,2024-03-21 04:04:00,10016904,2024-03-29 14:55:00,15,True,26–40,Domestic
10000001.0,20005450.0,Cap,Retro Cap,,35.0,False,Online,2024-03-21 05:46:00,10016905,2024-03-29 09:03:00,6,False,18–25,Domestic
10000004.0,20037112.0,Jersey,Away Jersey,L,152.0,True,Online,2024-03-21 06:18:00,10016905,2024-03-29 08:23:00,6,False,18–25,Domestic
10000003.0,20035299.0,Hoodie,Training Hoodie,XL,75.0,False,Online,2024-03-21 02:25:00,10016906,2024-03-30 09:58:00,7,False,18–25,Domestic
10000003.0,20035299.0,Hoodie,Training Hoodie,XL,75.0,False,Online,2024-03-21 02:25:00,10016906,2024-03-30 09:58:00,7,False,18–25,Domestic
10000014.0,20047502.0,Youth Hoodie,Youth Training Hoodie,YS,50.0,False,Online,2024-03-21 06:26:00,10016906,2024-03-28 17:23:00,7,False,18–25,Domestic
10000014.0,20047502.0,Youth Hoodie,Youth Training Hoodie,YS,50.0,False,Online,2024-03-21 06:26:00,10016906,2024-03-28 17:23:00,7,False,18–25,Domestic
10000005.0,20031147.0,Jersey,Home Jersey,L,152.0,True,Online,2024-03-21 02:28:00,10016907,2024-03-31 16:21:00,4,False,26–40,Domestic
10000005.0,20002181.0,Jersey,Home Jersey,XL,152.0,False,Online,2024-03-21 02:26:00,10016908,2024-03-30 15:01:00,6,False,41–60,Domestic
10000005.0,20002181.0,Jersey,Home Jersey,XL,152.0,False,Online,2024-03-21 02:26:00,10016908,2024-03-30 15:01:00,6,False,41–60,Domestic
10000013.0,20002576.0,Youth Hoodie,Youth Team Hoodie,YM,50.0,False,Online,2024-03-21 03:53:00,10016908,2024-03-28 14:57:00,6,False,41–60,Domestic
10000013.0,20002576.0,Youth Hoodie,Youth Team Hoodie,YM,50.0,False,Online,2024-03-21 03:53:00,10016908,2024-03-28 14:57:00,6,False,41–60,Domestic
10000015.0,20009657.0,Youth Jersey,Youth Away Jersey,YL,90.0,True,Online,2024-03-21 10:11:00,10016909,2024-03-30 18:14:00,5,False,26–40,Domestic
10000005.0,20032169.0,Jersey,Home Jersey,M,152.0,False,Team Store,2024-03-21 09:32:00,10016910,,6,False,26–40,International
10000006.0,20045961.0,Jersey,Retro Jersey,L,152.0,False,Online,2024-03-21 05:39:00,10016910,2024-03-29 13:33:00,6,False,26–40,International
10000002.0,20039746.0,Hoodie,Team Hoodie,M,75.0,False,Online,2024-03-21 10:04:00,10016911,2024-03-29 15:39:00,5,False,41–60,Domestic
