Member_ID,Customer_Age_Group,Games_Attended,Seasonal_Pass,Customer_Region,Region_Type
10003610,18–25,28,True,Canada,Domestic
37090607,<18,2,False,Canada,Domestic
10042747,26–40,5,False,Canada,Domestic
8525670,18–25,3,False,Canada,Domestic
17714135,18–25,2,False,Canada,Domestic
10040573,26–40,3,False,Canada,Domestic
10002234,26–40,27,True,Canada,Domestic
17893491,18–25,7,False,Canada,Domestic
10040930,18–25,7,False,Canada,Domestic
10039715,26–40,6,False,Canada,Domestic
10018805,18–25,3,False,Japan,International
56354167,26–40,3,False,USA,International
10007650,26–40,8,False,Canada,Domestic
66499268,41–60,2,False,Canada,Domestic
10035840,18–25,21,True,Canada,Domestic
10022428,18–25,8,False,Canada,Domestic
10011455,18–25,2,False,Canada,Domestic
47334043,26–40,26,True,Canada,Domestic
10017820,26–40,1,False,Canada,Domestic
10016955,26–40,4,False,Canada,Domestic
10005912,41–60,1,False,Canada,Domestic
340324,26–40,1,False,Canada,Domestic
10042222,18–25,4,False,Canada,Domestic
22267256,<18,8,False,Canada,Domestic
10034864,26–40,4,False,Canada,Domestic
84717268,18–25,20,True,Canada,Domestic
10013289,18–25,7,False,Canada,Domestic
82083276,26–40,3,False,Canada,Domestic
9009261,41–60,4,False,Japan,International
10022632,18–25,1,False,Canada,Domestic
10006329,<18,7,False,Canada,Domestic
44632417,41–60,2,False,Canada,Domestic
13809197,18–25,3,False,Canada,Domestic
10038320,26–40,4,False,Canada,Domestic
10002008,41–60,1,False,Canada,Domestic
10029005,26–40,8,False,Canada,Domestic
47214136,18–25,5,False,Canada,Domestic
10011336,<18,3,False,Canada,Domestic
567044,41–60,7,False,Canada,Domestic
6846092,41–60,4,False,Canada,Domestic
98568259,18–25,8,False,Canada,Domestic
10008274,18–25,6,False,Canada,Domestic
10042278,18–25,3,False,Canada,Domestic
10035311,26–40,7,False,Canada,Domestic
10008899,18–25,1,False,Canada,Domestic
46110705,<18,7,False,Canada,Domestic
77088658,<18,7,False,Canada,Domestic
10007753,41–60,7,False,Canada,Domestic
10022226,18–25,5,False,USA,International
10018734,26–40,7,False,Canada,Domestic
78749051,41–60,6,False,Canada,Domestic
88245798,18–25,6,False,Canada,Domestic
88499834,18–25,5,False,Canada,Domestic
10030282,18–25,1,False,Canada,Domestic
29912329,18–25,8,False,Canada,Domestic
10011013,<18,17,True,USA,International
10017356,<18,7,False,Canada,Domestic
10020922,60+,3,False,USA,International
10011650,41–60,4,False,USA,International
10014122,18–25,15,True,Canada,Domestic
12333589,<18,8,False,Canada,Domestic
10039866,18–25,1,False,Canada,Domestic
10043003,18–25,1,False,Canada,Domestic
55787072,26–40,8,False,Canada,Domestic
10036653,41–60,1,False,Canada,Domestic
10039730,26–40,1,False,Canada,Domestic
49627609,41–60,6,False,USA,International
10008197,18–25,8,False,Canada,Domestic
47438367,60+,1,False,Canada,Domestic
10005707,18–25,5,False,Canada,Domestic
10025125,18–25,6,False,Canada,Domestic
16026634,18–25,26,True,USA,International
10029241,18–25,8,False,Canada,Domestic
88025967,18–25,4,False,Canada,Domestic
37658355,18–25,7,False,Canada,Domestic
18057871,<18,1,False,Canada,Domestic
84597490,18–25,2,False,Canada,Domestic
10017123,18–25,2,False,Canada,Domestic
10006217,<18,8,False,Canada,Domestic
10018977,18–25,1,False,USA,International
10022654,26–40,6,False,Canada,Domestic
10038304,18–25,8,False,UK,International
10012486,<18,1,False,Canada,Domestic
10016842,18–25,3,False,Canada,Domestic
83058425,18–25,6,False,Canada,Domestic
10009473,26–40,1,False,Canada,Domestic
10024193,26–40,3,False,Canada,Domestic
35301645,18–25,3,False,Canada,Domestic
45853539,18–25,1,False,Canada,Domestic
10043041,18–25,4,False,Canada,Domestic
10019593,26–40,5,False,Canada,Domestic
10002643,18–25,1,False,Canada,Domestic
82099907,18–25,4,False,Canada,Domestic
10033305,26–40,1,False,Canada,Domestic
10014663,60+,5,False,India,International
10026930,41–60,19,True,USA,International
10002369,18–25,5,False,Canada,Domestic
37315443,41–60,2,False,Canada,Domestic
10010270,<18,7,False,Canada,Domestic
10004571,18–25,5,False,Canada,Domestic
10001840,26–40,7,False,Japan,International
10010381,18–25,25,True,Canada,Domestic
10022777,18–25,8,False,Canada,Domestic
82040947,18–25,6,False,Canada,Domestic
10024035,<18,2,False,Canada,Domestic
86667118,18–25,1,False,Canada,Domestic
10003399,18–25,7,False,Canada,Domestic
10020920,26–40,23,True,Canada,Domestic
10029601,26–40,4,False,Canada,Domestic
10016030,18–25,6,False,Canada,Domestic
10014470,18–25,1,False,Canada,Domestic
10021045,18–25,7,False,Canada,Domestic
90233099,18–25,4,False,Canada,Domestic
10011441,41–60,8,False,Canada,Domestic
86297082,18–25,3,False,Canada,Domestic
10020481,26–40,1,False,Canada,Domestic
67493021,26–40,7,False,Canada,Domestic
10035944,26–40,7,False,Canada,Domestic
12045210,18–25,1,False,Canada,Domestic
25606154,18–25,1,False,Canada,Domestic
10027256,18–25,1,False,Canada,Domestic
37372250,26–40,6,False,Canada,Domestic
10015262,26–40,8,False,Canada,Domestic
15241582,18–25,7,False,Canada,Domestic
10010524,18–25,4,False,USA,International
35650757,<18,5,False,Canada,Domestic
10021486,<18,3,False,Canada,Domestic
10016490,60+,3,False,Canada,Domestic
10040522,<18,6,False,Canada,Domestic
10001451,26–40,8,False,Canada,Domestic
10000715,26–40,8,False,Canada,Domestic
10039143,18–25,4,False,Canada,Domestic
10015112,18–25,5,False,Canada,Domestic
10007846,41–60,6,False,Canada,Domestic
10003554,18–25,3,False,Canada,Domestic
10009745,18–25,4,False,Canada,Domestic
10000845,<18,6,False,Canada,Domestic
10018304,18–25,1,False,Canada,Domestic
10042802,<18,8,False,USA,International
8937485,18–25,6,False,Canada,Domestic
10037195,60+,1,False,Canada,Domestic
92713203,18–25,3,False,Canada,Domestic
10033337,60+,7,False,Canada,Domestic
10025636,18–25,5,False,Canada,Domestic
19012566,18–25,1,False,Canada,Domestic
10026461,18–25,5,False,Canada,Domestic
10028039,18–25,1,False,Canada,Domestic
91347097,26–40,3,False,Canada,Domestic
10021134,18–25,1,False,Canada,Domestic
64523980,18–25,8,False,Canada,Domestic
89186259,60+,6,False,Canada,Domestic
10034319,60+,6,False,Canada,Domestic
10038515,18–25,18,True,Canada,Domestic
10038434,41–60,8,False,Canada,Domestic
8364155,18–25,7,False,USA,International
10001069,18–25,3,False,Canada,Domestic
56092583,18–25,2,False,Canada,Domestic
50645560,18–25,6,False,Canada,Domestic
10015159,18–25,20,True,Canada,Domestic
10035701,60+,7,False,Canada,Domestic
10040298,26–40,1,False,Canada,Domestic
10039028,<18,2,False,Canada,Domestic
67626923,26–40,8,False,Canada,Domestic
96253266,18–25,2,False,Canada,Domestic
54858627,18–25,3,False,USA,International
67225503,18–25,8,False,Canada,Domestic
10019436,18–25,5,False,Canada,Domestic
28653886,18–25,5,False,Canada,Domestic
10043806,18–25,2,False,Canada,Domestic
10036971,18–25,6,False,Canada,Domestic
10005160,18–25,5,False,Canada,Domestic
99536360,41–60,7,False,Canada,Domestic
66277663,18–25,2,False,Canada,Domestic
10008972,26–40,8,False,Canada,Domestic
10001067,26–40,8,False,Canada,Domestic
10016308,18–25,6,False,Canada,Domestic
10001468,18–25,5,False,Canada,Domestic
10034400,<18,6,False,Canada,Domestic
10020327,26–40,4,False,Canada,Domestic
51171612,18–25,1,False,Canada,Domestic
10012175,18–25,3,False,Canada,Domestic
10002020,41–60,4,False,India,International
10012388,<18,19,True,Canada,Domestic
10042546,41–60,3,False,Canada,Domestic
10026744,60+,8,False,Canada,Domestic
10033274,41–60,2,False,Canada,Domestic
78440526,18–25,1,False,Canada,Domestic
10018618,18–25,6,False,Canada,Domestic
10023474,26–40,7,False,Canada,Domestic
10042472,18–25,2,False,Canada,Domestic
10013392,26–40,8,False,India,International
29036847,18–25,7,False,Canada,Domestic
48443493,41–60,2,False,Canada,Domestic
10014735,18–25,8,False,Canada,Domestic
10037159,18–25,1,False,Canada,Domestic
10010888,18–25,2,False,Canada,Domestic
44985411,18–25,1,False,Canada,Domestic
18321371,26–40,6,False,Canada,Domestic
10011297,18–25,2,False,South Korea,International
10025185,26–40,3,False,Canada,Domestic
72568707,18–25,8,False,India,International
10016613,41–60,1,False,Canada,Domestic
10013010,18–25,2,False,Japan,International
10001414,26–40,8,False,Canada,Domestic
10020363,41–60,4,False,USA,International
48652812,26–40,8,False,Canada,Domestic
34074013,26–40,1,False,Canada,Domestic
10016012,18–25,3,False,Canada,Domestic
32557809,18–25,27,True,Canada,Domestic
10008129,26–40,2,False,Canada,Domestic
77170037,18–25,1,False,Canada,Domestic
32257596,26–40,1,False,Canada,Domestic
10026821,18–25,4,False,Canada,Domestic
54217411,<18,8,False,Canada,Domestic
10015268,60+,7,False,Canada,Domestic
10006586,26–40,17,True,Canada,Domestic
82133568,26–40,4,False,Canada,Domestic
10005438,26–40,30,True,Canada,Domestic
10044366,18–25,3,False,Canada,Domestic
8206759,18–25,3,False,Canada,Domestic
10039446,18–25,4,False,Canada,Domestic
10008948,41–60,8,False,Canada,Domestic
10037537,18–25,6,False,Canada,Domestic
10012396,26–40,25,True,Canada,Domestic
67060054,26–40,8,False,Canada,Domestic
10003419,26–40,6,False,Canada,Domestic
72545070,41–60,8,False,Canada,Domestic
10008844,18–25,2,False,Canada,Domestic
10003185,60+,5,False,USA,International
97388418,26–40,5,False,Canada,Domestic
10003231,41–60,6,False,Canada,Domestic
10043023,41–60,5,False,Canada,Domestic
38881339,18–25,3,False,Canada,Domestic
62720225,<18,5,False,Canada,Domestic
6011255,18–25,5,False,Canada,Domestic
35160616,<18,7,False,Canada,Domestic
10007094,18–25,1,False,Canada,Domestic
10015151,18–25,7,False,Canada,Domestic
10030688,26–40,3,False,Canada,Domestic
70176192,18–25,8,False,USA,International
10036411,26–40,5,False,Canada,Domestic
30059382,26–40,3,False,USA,International
10010636,<18,4,False,USA,International
14883995,18–25,1,False,Canada,Domestic
97801132,26–40,7,False,Canada,Domestic
45753527,<18,5,False,Canada,Domestic
10038787,18–25,4,False,Canada,Domestic
10010028,60+,4,False,Canada,Domestic
55946534,18–25,5,False,Canada,Domestic
10026254,18–25,6,False,Canada,Domestic
43668340,26–40,1,False,Canada,Domestic
3753788,18–25,19,True,USA,International
31046253,18–25,4,False,Canada,Domestic
23872871,18–25,8,False,Canada,Domestic
46749460,18–25,5,False,Canada,Domestic
10007472,18–25,3,False,Canada,Domestic
69468114,18–25,6,False,Canada,Domestic
10040703,<18,3,False,Canada,Domestic
44564330,18–25,21,True,Canada,Domestic
10004894,26–40,7,False,Canada,Domestic
48998222,18–25,28,True,Canada,Domestic
31970753,41–60,6,False,Canada,Domestic
10038113,18–25,3,False,Canada,Domestic
10027427,<18,7,False,Canada,Domestic
10011631,18–25,7,False,Canada,Domestic
10039153,18–25,6,False,Canada,Domestic
48470125,18–25,6,False,Canada,Domestic
248068,60+,7,False,Canada,Domestic
10015720,26–40,5,False,Canada,Domestic
10027560,18–25,1,False,Canada,Domestic
24027226,26–40,4,False,Canada,Domestic
10039924,41–60,5,False,Canada,Domestic
97307712,<18,6,False,India,International
58899400,18–25,3,False,USA,International
85007643,60+,8,False,Canada,Domestic
76290051,18–25,4,False,Canada,Domestic
10024669,18–25,5,False,China,International
10015847,26–40,16,True,Canada,Domestic
10000877,18–25,1,False,Canada,Domestic
10035301,26–40,8,False,Japan,International
10016345,18–25,8,False,Canada,Domestic
58096575,26–40,2,False,Canada,Domestic
10013512,41–60,5,False,Canada,Domestic
10040169,41–60,2,False,Canada,Domestic
64663964,18–25,5,False,Canada,Domestic
65339337,18–25,6,False,Canada,Domestic
10035651,41–60,16,True,Canada,Domestic
10025519,26–40,4,False,Canada,Domestic
69517330,26–40,6,False,Canada,Domestic
3260234,41–60,1,False,Canada,Domestic
10034920,18–25,7,False,Canada,Domestic
66161628,26–40,15,True,Canada,Domestic
10009087,18–25,3,False,Canada,Domestic
10029267,18–25,6,False,Canada,Domestic
10020639,<18,7,False,Canada,Domestic
23963018,18–25,4,False,Canada,Domestic
10029744,41–60,6,False,USA,International
10004509,18–25,7,False,Canada,Domestic
10036806,41–60,7,False,Canada,Domestic
10016106,26–40,6,False,USA,International
10002937,18–25,3,False,Canada,Domestic
10007151,26–40,1,False,Canada,Domestic
74041424,<18,4,False,USA,International
10009866,18–25,8,False,Canada,Domestic
10020149,<18,6,False,Canada,Domestic
10005230,<18,1,False,Canada,Domestic
10035801,18–25,4,False,Canada,Domestic
97904757,41–60,2,False,Canada,Domestic
10026338,60+,7,False,Canada,Domestic
10040732,18–25,5,False,Canada,Domestic
10001979,26–40,2,False,Canada,Domestic
52064584,18–25,5,False,Canada,Domestic
10002209,26–40,1,False,Canada,Domestic
10002492,41–60,3,False,USA,International
10038966,<18,30,True,Canada,Domestic
10013691,18–25,2,False,Canada,Domestic
10010208,18–25,5,False,Canada,Domestic
10032132,18–25,5,False,Canada,Domestic
10011432,26–40,8,False,Canada,Domestic
9517121,26–40,7,False,Canada,Domestic
4199236,18–25,3,False,Canada,Domestic
10038718,41–60,2,False,Canada,Domestic
46713548,18–25,1,False,Canada,Domestic
74285347,18–25,8,False,Canada,Domestic
10041259,18–25,6,False,Canada,Domestic
10041527,18–25,4,False,Canada,Domestic
10005133,18–25,4,False,Canada,Domestic
10011871,18–25,3,False,Canada,Domestic
10005782,60+,7,False,Canada,Domestic
24823141,60+,6,False,Canada,Domestic
7149440,18–25,3,False,Canada,Domestic
10010223,18–25,3,False,Canada,Domestic
10025804,26–40,6,False,Canada,Domestic
10031543,26–40,2,False,Canada,Domestic
14548145,18–25,1,False,Canada,Domestic
10023935,26–40,4,False,Canada,Domestic
64220261,18–25,7,False,USA,International
39186113,18–25,6,False,Japan,International
10044225,26–40,5,False,Canada,Domestic
89160427,18–25,5,False,Canada,Domestic
10030696,18–25,4,False,Canada,Domestic
10021167,26–40,5,False,Canada,Domestic
10027952,18–25,18,True,Canada,Domestic
10000219,<18,7,False,Canada,Domestic
10038396,<18,3,False,Canada,Domestic
36567248,26–40,16,True,Canada,Domestic
29715796,41–60,1,False,Canada,Domestic
10035158,18–25,1,False,Canada,Domestic
66702167,26–40,8,False,Canada,Domestic
778925,26–40,2,False,Canada,Domestic
10017836,18–25,7,False,Canada,Domestic
8822831,18–25,8,False,Canada,Domestic
21233679,41–60,5,False,USA,International
1546565,18–25,7,False,Canada,Domestic
10034155,18–25,8,False,Canada,Domestic
10038300,18–25,3,False,Canada,Domestic
71462793,26–40,4,False,Canada,Domestic
10007895,18–25,7,False,Canada,Domestic
10010255,18–25,7,False,Canada,Domestic
44570244,18–25,3,False,Canada,Domestic
10002474,18–25,8,False,Canada,Domestic
10041325,60+,3,False,Canada,Domestic
91286270,18–25,2,False,Canada,Domestic
10002212,18–25,25,True,Canada,Domestic
10012516,26–40,2,False,Canada,Domestic
10034059,18–25,1,False,USA,International
10006561,18–25,5,False,Canada,Domestic
10044248,18–25,7,False,India,International
69555052,41–60,1,False,Canada,Domestic
49301476,18–25,7,False,Canada,Domestic
10037766,26–40,5,False,Canada,Domestic
10014853,18–25,5,False,Canada,Domestic
10013019,18–25,6,False,Canada,Domestic
10033254,<18,2,False,USA,International
78619396,26–40,4,False,Canada,Domestic
10014247,<18,7,False,Canada,Domestic
10004201,<18,21,True,Canada,Domestic
10004866,26–40,6,False,Canada,Domestic
10038287,41–60,2,False,Canada,Domestic
10025371,26–40,1,False,Canada,Domestic
80490871,26–40,5,False,Canada,Domestic
10019899,18–25,8,False,Canada,Domestic
10003977,18–25,7,False,Canada,Domestic
10016164,<18,6,False,Canada,Domestic
10009667,26–40,4,False,Canada,Domestic
38608593,26–40,7,False,Canada,Domestic
40412114,26–40,8,False,Canada,Domestic
10015398,26–40,1,False,Canada,Domestic
10021642,<18,4,False,USA,International
74897357,26–40,8,False,Canada,Domestic
10008553,18–25,8,False,Canada,Domestic
10041244,18–25,6,False,Canada,Domestic
10044093,18–25,6,False,Canada,Domestic
10009275,18–25,7,False,Canada,Domestic
46928225,18–25,6,False,South Korea,International
10011741,<18,28,True,Canada,Domestic
10005284,26–40,4,False,Canada,Domestic
10004792,41–60,6,False,Canada,Domestic
35156016,18–25,15,True,USA,International
10041253,18–25,5,False,Canada,Domestic
10027016,18–25,6,False,Canada,Domestic
10023596,18–25,6,False,Canada,Domestic
44423454,18–25,15,True,Canada,Domestic
10022350,60+,1,False,Canada,Domestic
33822203,41–60,1,False,Canada,Domestic
63990481,18–25,8,False,Canada,Domestic
10024953,<18,1,False,Canada,Domestic
10013317,18–25,4,False,Canada,Domestic
10027365,26–40,20,True,Canada,Domestic
10035981,18–25,4,False,Canada,Domestic
31293568,18–25,1,False,USA,International
10030410,41–60,5,False,China,International
13713407,18–25,7,False,Canada,Domestic
10024526,26–40,6,False,Canada,Domestic
10042782,<18,2,False,Canada,Domestic
10014750,18–25,5,False,Canada,Domestic
10035503,18–25,7,False,Canada,Domestic
10001637,26–40,3,False,Canada,Domestic
20200732,18–25,24,True,Canada,Domestic
10025201,26–40,4,False,Canada,Domestic
83565335,18–25,2,False,Canada,Domestic
10023444,41–60,8,False,Canada,Domestic
64287570,18–25,1,False,Canada,Domestic
10037299,26–40,7,False,Canada,Domestic
1456216,26–40,1,False,Canada,Domestic
65856732,<18,8,False,Canada,Domestic
25560977,41–60,6,False,Japan,International
80964818,60+,7,False,Canada,Domestic
50835263,26–40,4,False,Canada,Domestic
10005439,<18,23,True,USA,International
10032583,18–25,16,True,Canada,Domestic
10041194,18–25,5,False,Canada,Domestic
49601112,26–40,2,False,Canada,Domestic
10038848,18–25,8,False,Canada,Domestic
10024477,26–40,1,False,Canada,Domestic
85546265,18–25,7,False,Canada,Domestic
10030318,18–25,2,False,Canada,Domestic
10018434,<18,6,False,Canada,Domestic
29354319,26–40,6,False,Canada,Domestic
81358950,18–25,8,False,Canada,Domestic
10021996,26–40,3,False,Canada,Domestic
10033771,41–60,4,False,Canada,Domestic
10042754,18–25,1,False,Canada,Domestic
1877306,41–60,4,False,Canada,Domestic
10042783,26–40,19,True,Canada,Domestic
10043769,18–25,2,False,Canada,Domestic
2132664,41–60,4,False,Canada,Domestic
60880100,60+,3,False,Canada,Domestic
10039894,<18,2,False,Canada,Domestic
10024388,18–25,3,False,Canada,Domestic
10024304,26–40,6,False,Canada,Domestic
95779637,<18,3,False,Canada,Domestic
10010486,18–25,6,False,Canada,Domestic
20509547,<18,8,False,Canada,Domestic
87541164,18–25,8,False,Canada,Domestic
91272086,18–25,1,False,China,International
24087758,18–25,7,False,Canada,Domestic
10005079,18–25,2,False,USA,International
10043367,26–40,2,False,Canada,Domestic
57793042,18–25,1,False,Canada,Domestic
10015358,18–25,5,False,Canada,Domestic
1736034,41–60,6,False,Canada,Domestic
10016393,26–40,3,False,Canada,Domestic
10017040,26–40,5,False,Canada,Domestic
10001843,18–25,7,False,Japan,International
10018832,18–25,8,False,India,International
10000191,18–25,3,False,Canada,Domestic
10017389,26–40,4,False,Canada,Domestic
10016166,26–40,24,True,Canada,Domestic
12411389,41–60,8,False,Canada,Domestic
10006832,<18,8,False,Canada,Domestic
10020981,18–25,4,False,India,International
65487633,26–40,15,True,Canada,Domestic
59776232,26–40,3,False,Canada,Domestic
54062874,18–25,1,False,Canada,Domestic
10013127,26–40,3,False,Canada,Domestic
41535812,18–25,8,False,Canada,Domestic
47707859,18–25,5,False,Canada,Domestic
10009864,18–25,2,False,Canada,Domestic
10038986,41–60,7,False,Canada,Domestic
10000868,18–25,5,False,USA,International
22666219,41–60,4,False,Canada,Domestic
10029584,26–40,8,False,Canada,Domestic
10013458,41–60,1,False,Canada,Domestic
10041393,18–25,8,False,Canada,Domestic
61724927,18–25,5,False,Canada,Domestic
10037553,18–25,8,False,Canada,Domestic
10044342,41–60,7,False,Canada,Domestic
86274601,<18,2,False,Canada,Domestic
10002905,18–25,5,False,Canada,Domestic
10020381,26–40,1,False,Canada,Domestic
10019440,<18,6,False,India,International
10001744,18–25,4,False,Canada,Domestic
10034134,26–40,5,False,UK,International
10021676,26–40,6,False,Canada,Domestic
13005262,<18,6,False,Canada,Domestic
13049922,18–25,6,False,Canada,Domestic
10017450,18–25,3,False,Canada,Domestic
21606470,18–25,5,False,Canada,Domestic
10012761,26–40,1,False,Canada,Domestic
10020937,41–60,6,False,Canada,Domestic
85625248,26–40,3,False,Canada,Domestic
48060662,26–40,7,False,Canada,Domestic
10014434,41–60,1,False,Canada,Domestic
10018954,26–40,4,False,Canada,Domestic
6864005,<18,4,False,USA,International
1100058,18–25,1,False,Canada,Domestic
80974207,18–25,1,False,Canada,Domestic
10035087,41–60,2,False,Japan,International
10008832,26–40,1,False,Canada,Domestic
10015846,26–40,5,False,USA,International
10008848,18–25,4,False,Canada,Domestic
10038367,18–25,8,False,Canada,Domestic
33542143,41–60,30,True,Canada,Domestic
10030454,41–60,3,False,USA,International
10043204,18–25,5,False,Canada,Domestic
10019724,41–60,4,False,Canada,Domestic
10010707,18–25,5,False,Canada,Domestic
39169548,18–25,6,False,Canada,Domestic
19868306,60+,5,False,Canada,Domestic
10012960,18–25,5,False,Canada,Domestic
10043605,18–25,27,True,Canada,Domestic
10005738,41–60,2,False,Canada,Domestic
93302587,18–25,19,True,Canada,Domestic
10029277,18–25,8,False,Canada,Domestic
10000167,60+,8,False,Canada,Domestic
9985411,<18,5,False,Canada,Domestic
10025602,26–40,5,False,Canada,Domestic
10015795,41–60,8,False,Canada,Domestic
10018085,60+,8,False,Canada,Domestic
85303894,18–25,6,False,USA,International
10040728,18–25,3,False,Canada,Domestic
65464114,41–60,6,False,Canada,Domestic
10024490,26–40,7,False,Canada,Domestic
10032560,41–60,8,False,Canada,Domestic
10028303,26–40,4,False,Canada,Domestic
10039973,26–40,2,False,Canada,Domestic
10031277,26–40,1,False,Canada,Domestic
10010338,<18,1,False,Canada,Domestic
10025408,18–25,8,False,Canada,Domestic
36017833,60+,6,False,Canada,Domestic
10009535,18–25,5,False,Canada,Domestic
59012018,18–25,3,False,Canada,Domestic
14369492,18–25,7,False,Japan,International
10008395,18–25,6,False,Japan,International
10030346,18–25,4,False,Canada,Domestic
10025677,18–25,4,False,Canada,Domestic
10027105,18–25,3,False,USA,International
15695140,18–25,4,False,Canada,Domestic
91981037,41–60,5,False,Canada,Domestic
10018622,<18,5,False,Canada,Domestic
55123178,26–40,18,True,Canada,Domestic
10008177,18–25,5,False,Canada,Domestic
10019905,18–25,7,False,Canada,Domestic
10000045,26–40,3,False,USA,International
10033172,18–25,25,True,Canada,Domestic
46661702,18–25,5,False,Canada,Domestic
10002242,26–40,4,False,Canada,Domestic
47316423,18–25,6,False,Canada,Domestic
10005071,26–40,3,False,Canada,Domestic
43457033,60+,6,False,Canada,Domestic
51616579,18–25,8,False,Canada,Domestic
10004250,18–25,3,False,Canada,Domestic
10012808,41–60,4,False,Canada,Domestic
99369555,18–25,6,False,Canada,Domestic
10019512,41–60,2,False,Canada,Domestic
10031710,26–40,7,False,USA,International
96721437,41–60,3,False,Canada,Domestic
10022188,18–25,8,False,USA,International
79485713,18–25,4,False,Canada,Domestic
24543577,26–40,7,False,Canada,Domestic
8733141,18–25,3,False,Canada,Domestic
10037623,18–25,2,False,Canada,Domestic
10014824,26–40,1,False,Canada,Domestic
10038506,18–25,8,False,Canada,Domestic
10019720,18–25,4,False,Canada,Domestic
10000994,26–40,7,False,Canada,Domestic
88023245,41–60,8,False,Canada,Domestic
10015647,18–25,1,False,Canada,Domestic
10037272,18–25,3,False,Canada,Domestic
18906099,18–25,5,False,Canada,Domestic
10013111,41–60,7,False,Canada,Domestic
33718517,26–40,3,False,Canada,Domestic
10004109,26–40,3,False,Canada,Domestic
10030976,18–25,4,False,Canada,Domestic
14803660,60+,5,False,Canada,Domestic
10004237,18–25,6,False,Canada,Domestic
97847907,41–60,5,False,Canada,Domestic
10009839,18–25,4,False,Canada,Domestic
10015185,<18,5,False,Canada,Domestic
10002686,26–40,24,True,Canada,Domestic
10031307,18–25,6,False,Canada,Domestic
37139604,41–60,2,False,Canada,Domestic
10031224,18–25,1,False,Canada,Domestic
10280349,26–40,2,False,Canada,Domestic
10014772,26–40,4,False,Canada,Domestic
10025455,<18,5,False,Canada,Domestic
10043885,18–25,4,False,Canada,Domestic
10035628,<18,29,True,Canada,Domestic
10012644,26–40,24,True,Canada,Domestic
69480547,18–25,6,False,Canada,Domestic
10012466,41–60,4,False,Canada,Domestic
10033525,18–25,5,False,Canada,Domestic
10001456,26–40,3,False,Canada,Domestic
81631538,<18,2,False,Canada,Domestic
10037733,60+,2,False,Canada,Domestic
42053203,60+,5,False,Canada,Domestic
65900252,26–40,1,False,Canada,Domestic
10028610,18–25,3,False,Canada,Domestic
10025877,41–60,1,False,Canada,Domestic
15320431,18–25,15,True,Canada,Domestic
10034757,60+,2,False,India,International
10004157,26–40,20,True,Canada,Domestic
10040020,18–25,4,False,Canada,Domestic
13111351,18–25,3,False,Canada,Domestic
10039349,18–25,1,False,Canada,Domestic
45393227,26–40,5,False,Canada,Domestic
10014970,18–25,1,False,Canada,Domestic
10022701,18–25,2,False,USA,International
78006637,18–25,2,False,USA,International
10016306,18–25,4,False,Canada,Domestic
10000251,18–25,3,False,Canada,Domestic
10012110,18–25,3,False,USA,International
10009562,18–25,29,True,Canada,Domestic
79010452,18–25,1,False,Canada,Domestic
30892175,18–25,7,False,Canada,Domestic
10043090,41–60,2,False,Canada,Domestic
10012576,26–40,1,False,Canada,Domestic
10041868,18–25,7,False,Canada,Domestic
10015490,26–40,8,False,Canada,Domestic
10030634,26–40,1,False,Canada,Domestic
76747606,60+,1,False,Canada,Domestic
10019931,<18,4,False,Canada,Domestic
10000660,<18,1,False,Canada,Domestic
10008138,18–25,8,False,Canada,Domestic
10035465,26–40,6,False,Canada,Domestic
10040291,18–25,3,False,Canada,Domestic
10025364,18–25,5,False,USA,International
10019241,18–25,5,False,Canada,Domestic
1561696,18–25,5,False,Canada,Domestic
10014463,<18,7,False,Canada,Domestic
10018578,18–25,2,False,Canada,Domestic
10002598,<18,3,False,Canada,Domestic
10006764,41–60,4,False,Canada,Domestic
49372720,<18,20,True,USA,International
10000931,18–25,5,False,Canada,Domestic
10000261,26–40,7,False,Canada,Domestic
10040001,<18,6,False,Canada,Domestic
92565621,<18,3,False,Canada,Domestic
10041368,18–25,8,False,Canada,Domestic
82372356,18–25,7,False,Canada,Domestic
10009661,18–25,6,False,Canada,Domestic
10005097,26–40,8,False,Canada,Domestic
5741800,41–60,29,True,Canada,Domestic
19876660,18–25,5,False,Canada,Domestic
10022492,41–60,5,False,Canada,Domestic
11466240,41–60,3,False,Canada,Domestic
10029860,41–60,7,False,South Korea,International
10026222,<18,4,False,Canada,Domestic
10032976,18–25,2,False,Canada,Domestic
21177394,26–40,26,True,Canada,Domestic
10012878,26–40,2,False,Canada,Domestic
10042358,26–40,3,False,Canada,Domestic
3604657,18–25,7,False,Canada,Domestic
89894346,18–25,4,False,Canada,Domestic
56921864,26–40,4,False,Canada,Domestic
10007627,41–60,8,False,Canada,Domestic
10000753,26–40,4,False,USA,International
46179885,41–60,2,False,Canada,Domestic
83399560,26–40,1,False,Canada,Domestic
10030519,26–40,2,False,Canada,Domestic
10021865,26–40,1,False,Canada,Domestic
10006414,41–60,2,False,Canada,Domestic
10022675,18–25,7,False,Canada,Domestic
10016798,18–25,6,False,Canada,Domestic
10027797,<18,8,False,Canada,Domestic
10002354,26–40,3,False,Canada,Domestic
64063704,<18,8,False,Canada,Domestic
10030188,18–25,7,False,Canada,Domestic
93127625,18–25,6,False,Canada,Domestic
89147803,18–25,4,False,Canada,Domestic
18648325,41–60,3,False,Japan,International
53361618,26–40,4,False,Canada,Domestic
10031852,41–60,6,False,Canada,Domestic
